unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
31139,7020,729,1,"Gegard Mousasi",0,0,0,0,0,1,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31140,7020,729,1,"Jake O'Brien ",0,0,0,0,2,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31141,6774,691,1,"Jon Jones",0,18,54,0,0,0,0:10,0,0,8,39,4,4,6,11,18,54,0,0,0,0
31142,6774,691,1,"Jake O'Brien ",0,8,45,0,2,0,0:03,0,0,8,45,0,0,0,0,8,44,0,1,0,0
31143,6774,691,2,"Jon Jones",0,7,33,0,0,1,0:24,0,0,3,24,2,4,2,5,6,32,1,1,0,0
31144,6774,691,2,"Jake O'Brien ",0,3,23,0,2,0,0:00,0,0,3,23,0,0,0,0,3,23,0,0,0,0
31145,6697,684,1,"Andrei Arlovski",0,20,30,0,0,0,0:47,0,0,0,7,0,0,0,0,0,6,0,1,0,0
31146,6697,684,1,"Jake O'Brien ",0,27,37,1,9,0,3:30,0,0,1,4,0,0,0,0,0,2,0,1,1,1
31147,6697,684,2,"Andrei Arlovski",0,35,56,1,1,0,1:12,0,1,8,20,1,3,5,5,7,15,0,0,7,13
31148,6697,684,2,"Jake O'Brien ",0,10,15,1,5,0,1:14,0,0,2,7,1,1,0,0,1,6,1,1,1,1
31149,6942,711,1,"Igor Vovchanchyn ",1,107,148,0,1,0,--,0,0,38,69,11,18,3,3,42,73,6,12,4,5
31150,6942,711,1,"Gary Goodridge ",0,25,74,1,1,0,--,0,0,14,59,4,6,1,2,5,35,7,11,7,21
31151,7017,728,1,"Alistair Overeem",1,37,42,0,0,1,--,0,2,12,17,5,5,0,0,0,1,3,4,14,17
31152,7017,728,1,"Gary Goodridge ",0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31153,6616,664,1,"Marco Ruas ",0,15,23,0,3,1,--,0,0,1,4,3,4,3,5,3,8,4,5,0,0
31154,6616,664,1,"Gary Goodridge ",0,19,40,1,1,2,--,0,0,14,32,1,2,0,1,3,14,2,3,10,18
31155,7016,727,1,"Gegard Mousasi",0,35,54,1,1,0,--,0,2,20,35,3,5,3,5,4,14,1,1,21,30
31156,7016,727,1,"Steve Mensing ",0,0,6,0,0,0,--,0,0,0,6,0,0,0,0,0,6,0,0,0,0
31157,7015,726,1,"Gegard Mousasi",0,83,115,1,1,0,--,1,5,38,64,7,7,2,2,1,2,0,0,46,71
31158,7015,726,1,"Damir Mirenic ",0,6,11,0,1,0,--,1,1,1,4,3,3,0,1,0,4,1,1,3,3
31159,7014,725,1,"Gegard Mousasi",1,3,5,0,0,0,--,0,0,2,4,0,0,0,0,0,1,1,2,1,1
31160,7014,725,1,"Tsuyoshi Kurihara ",0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31161,7010,724,1,"Zelg Galesic ",0,6,9,0,0,1,--,1,1,3,6,0,0,1,1,3,5,0,0,1,2
31162,7010,724,1,"Magomed Sultanakhmedov ",0,2,2,1,1,1,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,7005,723,1,"Fedor Emelianenko ",1,11,17,0,0,0,--,0,0,8,14,1,1,2,2,7,13,0,0,4,4
31164,7005,723,1,"Pedro Rizzo ",0,0,6,0,0,0,--,0,0,0,6,0,0,0,0,0,6,0,0,0,0
31165,6807,695,1,"Randy Couture ",0,84,94,1,1,0,2:37,0,1,28,38,1,1,4,4,4,7,9,10,20,26
31166,6807,695,1,"Pedro Rizzo ",0,10,15,0,0,0,0:00,0,0,3,8,1,1,0,0,2,5,2,4,0,0
31167,6807,695,2,"Randy Couture ",0,10,17,0,5,0,0:00,0,0,4,8,1,2,5,7,9,16,1,1,0,0
31168,6807,695,2,"Pedro Rizzo ",1,24,54,0,0,0,1:13,0,0,15,44,0,0,7,8,17,42,2,6,3,4
31169,6807,695,3,"Randy Couture ",0,16,24,1,3,0,3:17,0,0,4,11,0,0,2,2,4,4,1,2,1,7
31170,6807,695,3,"Pedro Rizzo ",0,8,13,0,0,0,0:42,0,0,0,5,0,0,1,1,1,5,0,0,0,1
31171,6807,695,4,"Randy Couture ",0,31,41,1,3,0,2:04,0,1,12,21,1,1,2,3,6,11,9,12,0,2
31172,6807,695,4,"Pedro Rizzo ",0,12,20,0,0,0,0:53,0,0,2,9,2,2,1,2,2,10,3,3,0,0
31173,6807,695,5,"Randy Couture ",0,6,21,0,3,0,0:00,0,0,3,18,0,0,2,2,5,19,0,1,0,0
31174,6807,695,5,"Pedro Rizzo ",0,22,42,0,0,0,1:28,0,0,7,24,0,0,3,4,7,23,0,1,3,4
31175,6498,650,1,"Fedor Emelianenko ",1,16,30,0,0,0,--,0,0,10,21,2,4,4,5,15,29,1,1,0,0
31176,6498,650,1,"Satoshi Ishii ",0,3,10,0,0,0,--,0,0,1,6,1,2,1,2,3,10,0,0,0,0
31177,6987,720,1,"Fedor Emelianenko ",1,28,53,1,1,0,--,0,2,7,31,0,0,11,12,17,42,0,0,1,1
31178,6987,720,1,"Jeff Monson ",0,0,2,0,3,0,--,0,0,0,2,0,0,0,0,0,2,0,0,0,0
31179,6987,720,2,"Fedor Emelianenko ",1,17,38,0,0,0,--,0,0,5,23,1,1,7,10,13,34,0,0,0,0
31180,6987,720,2,"Jeff Monson ",0,3,8,0,7,0,--,0,0,3,8,0,0,0,0,3,8,0,0,0,0
31181,6987,720,3,"Fedor Emelianenko ",0,20,55,0,0,0,--,0,0,10,40,0,1,9,13,19,53,0,0,0,1
31182,6987,720,3,"Jeff Monson ",0,2,15,0,4,0,--,0,0,1,14,1,1,0,0,1,14,1,1,0,0
31183,7004,722,1,"Chuck Liddell ",0,12,23,0,0,0,0:44,0,0,7,17,1,1,3,4,9,18,2,4,0,0
31184,7004,722,1,"Jeff Monson ",0,4,8,1,8,0,0:59,0,0,2,6,0,0,0,0,2,5,0,1,0,0
31185,7004,722,2,"Chuck Liddell ",0,14,30,0,0,0,0:27,0,0,4,17,0,0,8,11,10,24,2,4,0,0
31186,7004,722,2,"Jeff Monson ",0,13,18,0,5,0,0:04,0,0,2,7,1,1,0,0,1,5,2,3,0,0
31187,7004,722,3,"Chuck Liddell ",0,19,27,0,0,0,0:28,0,0,7,14,4,4,8,9,12,20,1,1,6,6
31188,7004,722,3,"Jeff Monson ",0,1,6,0,4,0,0:00,0,0,1,6,0,0,0,0,1,6,0,0,0,0
31189,6756,690,1,"Antonio Silva",0,1,3,0,0,0,0:00,0,0,0,0,0,2,1,1,1,3,0,0,0,0
31190,6756,690,1,"Frank Mir",1,10,18,0,0,0,0:06,0,0,10,18,0,0,0,0,4,10,0,0,6,8
31191,6400,640,1,"Fabricio Werdum",0,15,33,0,1,0,0:00,0,0,5,20,4,5,6,8,15,33,0,0,0,0
31192,6400,640,1,"Stipe Miocic",1,20,31,0,0,0,0:02,0,0,10,21,1,1,9,9,16,27,1,1,3,3
31193,6726,687,1,"Junior Dos Santos",1,7,11,0,0,0,0:03,0,0,5,7,1,3,1,1,3,7,0,0,4,4
31194,6726,687,1,"Fabricio Werdum",0,6,6,0,0,0,0:00,0,0,1,1,0,0,5,5,5,5,1,1,0,0
31195,6670,679,1,"Pedro Rizzo ",0,11,38,0,0,0,0:00,0,0,5,30,1,1,5,7,10,37,1,1,0,0
31196,6670,679,1,"Andrei Arlovski",0,15,42,0,0,0,0:00,0,0,5,25,0,0,10,17,15,41,0,1,0,0
31197,6670,679,2,"Pedro Rizzo ",0,8,25,0,0,0,0:00,0,0,1,15,0,0,7,10,8,25,0,0,0,0
31198,6670,679,2,"Andrei Arlovski",0,23,44,0,0,0,0:00,0,0,5,18,1,1,17,25,22,43,1,1,0,0
31199,6670,679,3,"Pedro Rizzo ",1,8,17,0,0,0,0:00,0,0,4,10,0,0,4,7,8,17,0,0,0,0
31200,6670,679,3,"Andrei Arlovski",0,0,9,0,0,0,0:00,0,0,0,5,0,0,0,4,0,9,0,0,0,0
31201,6955,716,1,"Brett Rogers ",1,3,8,0,0,0,0:01,0,0,3,8,0,0,0,0,3,8,0,0,0,0
31202,6955,716,1,"Andrei Arlovski",0,2,4,0,0,0,0:00,0,0,0,2,0,0,2,2,2,4,0,0,0,0
31203,6778,692,1,"Minotauro Nogueira",0,18,37,1,4,0,0:02,0,0,8,27,1,1,2,2,11,30,0,0,0,0
31204,6778,692,1,"Tim Sylvia ",1,40,76,0,0,0,1:30,0,2,27,61,0,0,0,0,18,45,0,2,9,14
31205,6778,692,2,"Minotauro Nogueira",0,17,38,1,6,0,0:14,0,0,13,33,1,1,1,1,14,34,1,1,0,0
31206,6778,692,2,"Tim Sylvia ",0,43,82,0,0,0,0:00,0,0,21,60,2,2,0,0,22,61,1,1,0,0
31207,6778,692,3,"Minotauro Nogueira",0,5,10,0,1,1,0:15,1,1,1,3,0,1,1,1,2,4,0,1,0,0
31208,6778,692,3,"Tim Sylvia ",0,4,9,0,0,0,0:30,0,0,3,8,0,0,0,0,2,6,1,2,0,0
31209,6485,648,1,"Ikuhisa Minowa ",0,49,55,1,9,0,--,0,1,3,9,11,11,0,0,1,5,0,0,13,15
31210,6485,648,1,"Hong Man Choi ",0,37,72,0,0,0,--,0,0,11,40,2,2,0,0,3,14,0,2,10,26
31211,6485,648,2,"Ikuhisa Minowa ",0,0,1,1,2,1,--,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31212,6485,648,2,"Hong Man Choi ",0,8,8,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31213,6641,673,1,"Fedor Emelianenko ",0,16,20,0,1,1,--,0,1,7,11,0,0,0,0,3,4,2,5,2,2
31214,6641,673,1,"Naoya Ogawa ",0,0,1,0,0,0,--,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31215,6945,714,1,"Mirko Filipovic",1,8,11,0,0,0,--,0,0,5,6,0,0,0,0,2,3,0,0,3,3
31216,6945,714,1,"Yuji Nagata ",0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31217,6943,712,1,"Mirko Filipovic",0,22,28,0,0,0,--,0,0,0,4,0,1,3,3,3,8,0,0,0,0
31218,6943,712,1,"Kazuyuki Fujita ",0,7,13,1,4,0,--,0,0,1,2,0,0,0,1,0,2,0,0,1,1
31219,6943,712,2,"Mirko Filipovic",0,32,34,0,0,0,--,0,0,8,9,1,1,7,7,8,9,0,0,8,8
31220,6943,712,2,"Kazuyuki Fujita ",0,8,15,1,2,0,--,0,0,0,0,0,0,1,3,1,3,0,0,0,0
31221,6943,712,3,"Mirko Filipovic",0,25,32,0,0,0,--,0,0,14,17,0,0,0,0,4,6,0,0,10,11
31222,6943,712,3,"Kazuyuki Fujita ",0,1,1,1,5,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31223,6944,713,1,"Mirko Filipovic",0,1,1,0,0,0,--,0,0,1,1,0,0,0,0,1,1,0,0,0,0
31224,6944,713,1,"Kazuyuki Fujita ",0,0,0,1,3,0,--,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31225,6936,711,1,"Mark Coleman ",0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31226,6936,711,1,"Kazuyuki Fujita ",0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31227,6938,711,1,"Guy Mezger ",0,46,59,0,7,0,--,0,0,3,16,9,9,2,2,6,17,8,10,0,0
31228,6938,711,1,"Masaaki Satake ",0,32,47,0,0,0,--,0,0,4,17,0,0,1,3,4,19,1,1,0,0
31229,6938,711,2,"Guy Mezger ",0,86,103,3,6,0,--,0,5,8,19,3,6,0,0,5,14,0,1,6,10
31230,6938,711,2,"Masaaki Satake ",0,6,20,0,0,0,--,0,0,0,11,1,2,1,3,2,13,0,2,0,1
31231,6929,710,1,"Murilo Bustamante ",0,4,11,2,5,1,--,0,1,4,11,0,0,0,0,3,7,0,3,1,1
31232,6929,710,1,"Masanori Suda ",1,14,22,0,0,0,--,0,0,3,8,2,2,1,2,3,7,2,3,1,2
31233,6484,648,1,"Rameau Thierry Sokoudjou ",0,19,30,1,1,0,--,0,1,5,12,0,1,1,1,1,1,0,1,5,12
31234,6484,648,1,"Bob Sapp ",0,1,4,0,0,0,--,0,0,0,3,0,0,0,0,0,2,0,1,0,0
31235,6797,694,1,"Jan Nortje ",1,21,33,0,0,0,--,0,0,14,23,1,1,0,0,8,15,5,5,2,4
31236,6797,694,1,"Bob Sapp ",0,3,8,0,0,0,--,0,0,3,8,0,0,0,0,3,8,0,0,0,0
31237,6900,708,1,"Randy Couture ",0,13,15,1,3,0,4:22,0,0,2,4,1,1,7,7,0,0,10,12,0,0
31238,6900,708,1,"Brandon Vera",0,7,15,0,0,0,0:06,0,0,1,8,0,1,2,2,1,6,2,5,0,0
31239,6900,708,2,"Randy Couture ",0,14,25,0,4,0,2:17,0,0,3,13,2,2,2,2,1,8,6,9,0,0
31240,6900,708,2,"Brandon Vera",1,25,36,0,0,0,1:01,0,0,3,11,6,6,4,6,6,12,5,7,2,4
31241,6900,708,3,"Randy Couture ",0,32,57,0,3,0,2:20,0,0,14,36,6,6,2,2,5,17,17,27,0,0
31242,6900,708,3,"Brandon Vera",0,12,18,1,2,0,1:18,0,1,6,12,4,4,1,1,8,12,3,4,0,1
31243,6912,709,1,"Tim Sylvia ",0,45,62,0,0,0,3:19,0,0,6,20,12,14,8,9,0,7,26,36,0,0
31244,6912,709,1,"Brandon Vera",0,38,44,0,0,0,0:13,0,0,6,10,7,8,18,18,5,9,26,27,0,0
31245,6912,709,2,"Tim Sylvia ",0,25,28,0,0,0,1:42,0,0,3,6,4,4,3,3,3,4,7,9,0,0
31246,6912,709,2,"Brandon Vera",0,23,27,1,1,0,2:22,0,1,7,10,6,6,3,3,6,9,6,6,4,4
31247,6912,709,3,"Tim Sylvia ",0,67,101,0,0,0,2:39,0,0,22,50,7,12,3,3,9,25,23,40,0,0
31248,6912,709,3,"Brandon Vera",0,16,23,0,0,0,0:30,0,0,3,9,0,0,8,8,6,10,5,7,0,0
31249,6887,706,1,"Jason Lambert ",1,13,24,1,2,1,1:00,0,1,5,14,1,1,1,1,2,7,4,7,1,2
31250,6887,706,1,"Rob MacDonald ",0,3,9,0,0,0,0:20,0,0,3,9,0,0,0,0,1,4,2,5,0,0
31251,6880,705,1,"Mike van Arsdale ",0,39,44,1,1,0,3:42,0,1,3,8,14,14,0,0,0,3,0,0,17,19
31252,6880,705,1,"John Marsh ",0,7,11,0,0,0,0:02,0,0,0,2,1,2,1,1,1,3,1,2,0,0
31253,6880,705,2,"Mike van Arsdale ",0,3,16,0,3,0,0:35,0,0,2,15,1,1,0,0,2,15,1,1,0,0
31254,6880,705,2,"John Marsh ",0,17,24,1,1,1,1:38,0,2,5,12,1,1,2,2,4,10,3,4,1,1
31255,6880,705,3,"Mike van Arsdale ",0,43,57,0,0,0,3:09,1,2,9,16,5,6,0,0,0,3,0,1,14,18
31256,6880,705,3,"John Marsh ",1,16,23,0,0,0,1:01,0,0,3,9,4,5,1,1,0,2,5,7,3,6
31257,6865,704,1,"Tito Ortiz ",0,27,29,1,1,0,4:29,0,0,2,4,3,3,8,8,0,0,13,14,0,1
31258,6865,704,1,"Vladimir Matyushenko",0,15,18,0,0,0,0:09,0,0,0,3,1,1,1,1,0,3,2,2,0,0
31259,6865,704,2,"Tito Ortiz ",0,32,34,1,4,0,4:15,0,0,0,2,2,2,30,30,1,2,31,32,0,0
31260,6865,704,2,"Vladimir Matyushenko",0,44,49,0,3,0,0:08,0,0,4,9,2,2,5,5,2,5,9,11,0,0
31261,6865,704,3,"Tito Ortiz ",0,62,71,1,1,0,4:30,0,1,7,15,0,0,0,0,1,6,0,0,6,9
31262,6865,704,3,"Vladimir Matyushenko",0,13,27,0,0,0,0:00,0,0,2,10,0,1,1,1,3,12,0,0,0,0
31263,6865,704,4,"Tito Ortiz ",0,54,58,1,2,0,4:37,0,1,3,7,2,2,0,0,0,1,2,2,3,6
31264,6865,704,4,"Vladimir Matyushenko",0,21,23,0,0,0,0:03,0,0,1,3,0,0,0,0,1,3,0,0,0,0
31265,6865,704,5,"Tito Ortiz ",0,73,77,1,1,0,3:43,0,0,5,9,1,1,1,1,3,6,1,1,3,4
31266,6865,704,5,"Vladimir Matyushenko",0,10,21,1,3,0,0:50,0,0,2,13,0,0,0,0,2,13,0,0,0,0
31267,6853,702,1,"Jon Jones",0,17,18,1,1,0,0:54,0,2,12,12,2,3,1,1,3,4,0,0,12,12
31268,6853,702,1,"Vladimir Matyushenko",0,0,5,0,0,0,0:00,0,0,0,5,0,0,0,0,0,5,0,0,0,0
31269,6790,693,1,"Vladimir Matyushenko",0,7,11,0,0,0,0:00,0,0,4,7,1,1,0,0,5,8,0,0,0,0
31270,6790,693,1,"Alexander Gustafsson",1,14,26,0,0,0,0:04,0,0,7,17,1,1,2,3,6,15,0,0,4,6
31271,6828,699,1,"Mauricio Rua",2,47,55,0,0,1,--,0,2,10,13,1,2,2,2,5,8,0,0,8,9
31272,6828,699,1,"Erick Wanderlei ",0,7,15,0,0,0,--,1,1,2,9,0,0,1,1,2,6,0,0,1,4
31273,6828,699,2,"Mauricio Rua",0,13,23,0,0,0,--,1,0,7,17,0,0,1,1,2,6,0,0,6,12
31274,6828,699,2,"Erick Wanderlei ",0,4,4,2,3,1,--,0,2,1,1,0,0,1,1,1,1,0,0,1,1
31275,6824,698,1,"Mauricio Rua",0,7,14,1,1,0,--,0,0,3,9,2,3,2,2,3,6,0,1,4,7
31276,6824,698,1,"Angelo Antonio ",0,1,2,0,0,0,--,0,0,1,2,0,0,0,0,1,2,0,0,0,0
31277,6823,697,1,"Mauricio Rua",1,44,78,1,1,0,--,0,0,23,54,8,11,1,1,20,48,6,9,6,9
31278,6823,697,1,"Rafael Freitas ",0,14,33,3,6,0,--,0,2,3,21,1,2,4,4,6,24,0,1,2,2
31279,6819,696,1,"Tsuyoshi Kohsaka ",0,7,21,2,4,4,--,1,8,4,14,1,2,2,4,7,20,0,0,0,0
31280,6819,696,1,"Pete Williams ",0,7,38,0,0,0,--,0,1,4,29,3,8,0,1,6,36,1,2,0,0
31281,6819,696,2,"Tsuyoshi Kohsaka ",0,23,38,1,1,1,--,0,0,3,15,3,3,1,2,4,16,0,1,3,3
31282,6819,696,2,"Pete Williams ",0,8,32,0,0,0,--,0,1,2,23,4,5,0,1,6,28,0,0,0,1
31283,6811,695,1,"Semmy Schilt ",0,6,10,0,0,0,0:03,0,0,0,3,3,3,0,0,2,5,1,1,0,0
31284,6811,695,1,"Pete Williams ",0,13,15,1,1,0,4:43,0,2,5,6,0,0,0,0,0,0,0,0,5,6
31285,6811,695,2,"Semmy Schilt ",2,16,24,0,0,0,0:19,0,0,5,11,5,6,2,3,9,15,1,3,2,2
31286,6811,695,2,"Pete Williams ",0,1,3,0,3,0,0:04,0,0,1,2,0,0,0,1,1,3,0,0,0,0
31287,6674,679,1,"Frank Mir",0,4,6,0,0,1,0:02,0,0,1,3,1,1,2,2,4,6,0,0,0,0
31288,6674,679,1,"Pete Williams ",0,0,1,1,1,0,0:19,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31289,6799,694,1,"Maurice Smith ",0,8,9,1,2,1,--,0,2,0,0,1,1,1,2,1,2,0,0,1,1
31290,6799,694,1,"Rick Roufus ",0,1,3,0,0,0,--,0,0,1,3,0,0,0,0,1,3,0,0,0,0
31291,6615,664,1,"Mark Kerr ",0,5,5,0,2,0,--,0,0,5,5,0,0,0,0,0,0,5,5,0,0
31292,6615,664,1,"Branko Cikatic ",0,13,13,0,0,0,--,0,0,6,6,0,0,0,0,0,0,2,2,4,4
31293,6536,653,1,"Paulo Filho ",0,128,193,2,3,1,--,0,7,19,31,2,2,1,1,1,1,0,0,21,33
31294,6536,653,1,"Gregory Bouchelaghem ",0,30,39,0,0,0,--,0,0,1,3,0,1,0,0,0,2,1,2,0,0
31295,6536,653,2,"Paulo Filho ",0,14,15,2,5,0,--,0,2,0,0,0,1,1,1,1,1,0,0,0,1
31296,6536,653,2,"Gregory Bouchelaghem ",0,30,43,0,1,0,--,0,0,3,12,0,3,0,0,1,12,2,3,0,0
31297,6787,693,1,"Brock Lesnar",0,8,20,0,1,0,0:00,0,0,3,14,1,1,2,3,5,17,1,1,0,0
31298,6787,693,1,"Alistair Overeem",1,20,25,0,0,0,0:16,0,0,11,16,8,8,0,0,4,4,11,11,4,9
31299,6779,692,1,"Frank Mir",0,2,3,0,0,3,0:00,0,0,0,1,0,0,2,2,2,3,0,0,0,0
31300,6779,692,1,"Brock Lesnar",0,32,40,1,1,0,1:08,0,2,16,24,0,0,0,0,1,1,0,0,15,23
31301,6744,689,1,"Mark Hunt",1,8,19,0,0,0,0:02,0,0,6,14,1,2,1,3,8,19,0,0,0,0
31302,6744,689,1,"Frank Mir",0,2,11,0,3,0,0:00,0,0,1,10,0,0,0,0,1,10,0,0,0,0
31303,6768,691,1,"Brock Lesnar",0,53,56,0,0,0,4:24,0,1,24,26,4,4,2,2,3,4,0,0,27,28
31304,6768,691,1,"Frank Mir",0,0,1,0,0,0,0:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31305,6768,691,2,"Brock Lesnar",0,21,24,1,1,0,1:22,0,1,17,19,0,0,0,0,0,1,0,0,17,18
31306,6768,691,2,"Frank Mir",0,4,11,0,0,0,0:00,0,0,2,9,1,1,1,1,1,7,3,4,0,0
31307,6412,641,1,"Stefan Struve",0,20,51,0,0,0,0:00,0,0,10,41,3,3,7,7,20,51,0,0,0,0
31308,6412,641,1,"Stipe Miocic",0,33,62,1,2,0,0:03,0,0,16,43,11,13,6,6,32,61,0,0,1,1
31309,6412,641,2,"Stefan Struve",0,37,77,0,0,0,0:00,0,0,31,69,2,4,4,4,37,74,0,3,0,0
31310,6412,641,2,"Stipe Miocic",0,15,33,0,1,0,0:00,0,0,8,26,5,5,2,2,14,32,1,1,0,0
31311,6734,688,1,"Roy Nelson",0,27,32,0,0,0,2:14,0,0,3,7,2,2,0,0,1,4,3,4,1,1
31312,6734,688,1,"Fabricio Werdum",0,25,43,0,0,0,0:55,0,1,6,19,9,11,5,6,11,25,9,11,0,0
31313,6734,688,2,"Roy Nelson",0,15,41,0,0,0,0:00,0,0,9,35,0,0,2,2,11,34,0,3,0,0
31314,6734,688,2,"Fabricio Werdum",0,40,51,0,0,0,0:00,0,0,17,27,10,11,12,12,38,49,1,1,0,0
31315,6734,688,3,"Roy Nelson",0,13,26,0,0,1,0:30,0,0,6,18,3,3,1,2,9,21,1,2,0,0
31316,6734,688,3,"Fabricio Werdum",0,33,51,0,1,0,0:09,0,0,24,42,5,5,3,3,29,47,3,3,0,0
31317,6690,682,1,"Ben Rothwell",0,23,49,0,0,0,--,0,0,8,33,5,6,3,3,11,36,5,6,0,0
31318,6690,682,1,"Roy Nelson",0,10,27,0,3,0,--,0,0,6,23,1,1,2,2,6,18,3,8,0,0
31319,6690,682,2,"Ben Rothwell",0,20,44,0,0,0,--,0,0,8,30,6,7,6,7,15,38,5,6,0,0
31320,6690,682,2,"Roy Nelson",0,15,41,0,3,0,--,0,0,12,37,1,2,1,1,12,35,2,5,0,0
31321,6690,682,3,"Ben Rothwell",0,23,66,0,0,0,--,0,0,18,59,3,3,1,3,16,54,6,11,0,0
31322,6690,682,3,"Roy Nelson",0,19,55,1,2,0,--,0,0,14,46,0,2,0,1,10,41,4,8,0,0
31323,6564,656,1,"Stefan Struve",0,12,29,0,0,0,1:30,1,2,3,15,1,1,0,1,1,8,0,0,3,9
31324,6564,656,1,"Mark Hunt",0,16,29,0,0,0,1:56,0,1,3,11,2,4,2,2,6,14,0,0,1,3
31325,6564,656,2,"Stefan Struve",0,33,58,0,0,1,0:35,0,1,7,19,2,2,0,0,9,21,0,0,0,0
31326,6564,656,2,"Mark Hunt",0,25,41,1,2,0,1:57,1,1,16,31,4,4,0,0,19,33,0,0,1,2
31327,6564,656,3,"Stefan Struve",0,11,29,0,0,0,0:00,0,0,9,26,1,1,1,2,11,29,0,0,0,0
31328,6564,656,3,"Mark Hunt",1,20,30,0,0,0,0:05,0,0,18,28,2,2,0,0,20,30,0,0,0,0
31329,6703,685,1,"Roy Nelson",1,9,15,0,0,0,0:08,0,0,9,15,0,0,0,0,3,6,0,0,6,9
31330,6703,685,1,"Stefan Struve",0,2,5,0,0,0,0:00,0,0,0,3,0,0,2,2,2,5,0,0,0,0
31331,6693,684,1,"Heath Herring",1,11,18,2,2,0,1:12,1,0,2,7,0,1,2,2,2,6,1,2,1,2
31332,6693,684,1,"Cheick Kongo",0,44,49,3,3,0,3:26,1,4,9,13,6,6,7,7,3,4,7,7,12,15
31333,6693,684,2,"Heath Herring",0,34,39,0,0,0,1:42,1,1,3,4,24,28,0,0,1,2,1,2,25,28
31334,6693,684,2,"Cheick Kongo",0,37,45,2,2,0,3:07,0,1,7,13,3,3,4,5,0,1,3,3,11,17
31335,6693,684,3,"Heath Herring",0,55,68,1,2,0,2:57,0,2,4,11,22,27,0,0,0,4,0,0,26,34
31336,6693,684,3,"Cheick Kongo",0,12,16,0,0,0,1:44,0,0,1,4,7,8,1,1,1,2,1,1,7,10
31337,6586,658,1,"Carmelo Marrero ",0,40,49,1,1,0,3:55,0,2,5,13,10,10,0,0,0,0,0,0,15,23
31338,6586,658,1,"Cheick Kongo",0,19,28,0,0,0,0:00,0,0,0,3,0,0,4,10,4,13,0,0,0,0
31339,6586,658,2,"Carmelo Marrero ",0,20,26,3,4,0,4:06,0,2,1,5,0,0,0,0,0,0,0,0,1,5
31340,6586,658,2,"Cheick Kongo",0,16,21,0,0,1,0:00,0,0,1,5,0,0,4,5,5,10,0,0,0,0
31341,6586,658,3,"Carmelo Marrero ",0,10,13,2,5,0,1:01,0,1,0,2,0,1,0,0,0,1,0,1,0,1
31342,6586,658,3,"Cheick Kongo",0,35,45,0,2,1,2:45,0,2,3,12,4,4,2,3,4,13,5,5,0,1
31343,6678,680,1,"Stefan Struve",0,18,27,0,0,0,0:16,1,1,11,19,0,0,0,0,1,4,0,0,10,15
31344,6678,680,1,"Sean McCorkle ",0,8,13,1,1,2,3:06,0,2,4,9,0,0,0,0,0,1,0,0,4,8
31345,6635,671,1,"Gary Goodridge ",1,10,15,0,0,0,--,0,0,6,10,1,1,1,2,4,9,2,2,2,2
31346,6635,671,1,"Dan Bobish ",0,0,4,0,0,0,--,0,0,0,4,0,0,0,0,0,4,0,0,0,0
31347,6633,671,1,"Wanderlei Silva",0,44,62,0,0,1,--,1,0,7,16,1,1,4,5,1,6,2,4,9,12
31348,6633,671,1,"Hidehiko Yoshida ",0,8,17,2,2,1,--,0,2,4,10,0,0,0,0,1,1,1,3,2,6
31349,6633,671,2,"Wanderlei Silva",0,29,58,0,0,0,--,0,1,13,35,1,2,3,8,10,26,4,16,3,3
31350,6633,671,2,"Hidehiko Yoshida ",0,3,15,0,3,0,--,1,0,3,14,0,1,0,0,2,9,1,6,0,0
31351,6660,677,1,"Wanderlei Silva",0,67,95,1,2,0,--,0,0,10,33,3,3,1,1,10,31,4,5,0,1
31352,6660,677,1,"Hidehiko Yoshida ",0,31,56,2,6,1,--,0,2,5,24,0,0,0,0,1,14,1,2,3,8
