fight_id,ending_round,ending_time,unique_round_id,round_number,fighter_name,fighter_knockdowns,fighter_total_strikes_landed,fighter_total_strikes_attempted,fighter_takedowns,fighter_takedowns_attempted,fighter_submission_attempts,fighter_reversals,fighter_control_time,fighter_significant_strikes_head_landed,fighter_significant_strikes_head_attempted,fighter_significant_strikes_body_landed,fighter_significant_strikes_body_attempted,fighter_significant_strikes_leg_landed,fighter_significant_strikes_leg_attempted,fighter_significant_strikes_standing_landed,fighter_significant_strikes_standing_attempted,fighter_significant_strikes_clinch_landed,fighter_significant_strikes_clinch_attempted,fighter_significant_strikes_ground_landed,fighter_significant_strikes_ground_attempted,opponent_knockdowns,opponent_total_strikes_landed,opponent_total_strikes_attempted,opponent_takedowns,opponent_takedowns_attempted,opponent_submission_attempts,opponent_control_time,opponent_reversals,opponent_significant_strikes_head_landed,opponent_significant_strikes_head_attempted,opponent_significant_strikes_body_landed,opponent_significant_strikes_body_attempted,opponent_significant_strikes_leg_landed,opponent_significant_strikes_leg_attempted,opponent_significant_strikes_standing_landed,opponent_significant_strikes_standing_attempted,opponent_significant_strikes_clinch_landed,opponent_significant_strikes_clinch_attempted,opponent_significant_strikes_ground_landed,opponent_significant_strikes_ground_attempted
7,3,5:00,10264,1,"Maki Pitolo",0,45,81,0,0,1,0,0:55,21,56,4,5,1,1,26,62,0,0,0,0,0,35,59,1,2,0,2:13,1,20,38,0,0,0,0,19,37,1,1,0,0
7,3,5:00,10266,2,"Maki Pitolo",0,45,91,0,1,0,0,0:14,24,69,3,4,0,0,27,73,0,0,0,0,0,49,82,0,0,0,2:14,0,19,43,2,3,2,2,20,45,3,3,0,0
7,3,5:00,10268,3,"Maki Pitolo",0,13,26,0,1,0,1,0:25,4,17,2,2,1,1,7,20,0,0,0,0,0,43,57,2,2,0,3:58,0,5,10,0,0,0,0,2,7,0,0,3,3
8,3,5:00,7344,1,"Jamie Mullarkey",0,14,39,0,1,0,0,0:54,8,32,1,1,4,5,13,38,0,0,0,0,0,13,35,0,0,0,0:00,0,6,25,3,5,4,5,13,35,0,0,0,0
8,3,5:00,7346,2,"Jamie Mullarkey",0,10,19,2,8,0,1,1:58,5,14,1,1,2,2,7,15,0,0,1,2,0,20,34,0,0,0,1:13,1,12,26,3,3,2,2,11,25,1,1,5,5
8,3,5:00,7348,3,"Jamie Mullarkey",0,17,42,1,6,1,0,0:31,12,37,2,2,1,1,15,40,0,0,0,0,0,71,98,1,1,0,1:46,0,52,78,8,8,1,1,39,61,2,2,20,24
9,1,3:57,13522,1,"Zarah Fairn",0,32,45,0,0,0,1,0:23,2,5,0,0,0,0,2,5,0,0,0,0,0,22,33,1,2,1,3:23,0,10,17,0,1,0,0,0,4,0,1,10,13
10,2,4:59,13011,1,"Nadia Kassem",0,28,61,1,2,0,0,1:03,6,28,12,22,2,3,17,45,2,4,1,4,0,22,59,0,0,0,0:07,0,17,45,3,8,0,1,19,49,0,1,1,4
10,2,4:59,13013,2,"Nadia Kassem",0,25,78,0,0,0,0,0:00,3,39,19,34,3,5,23,74,2,4,0,0,1,61,126,0,0,0,0:03,0,47,106,9,11,4,8,55,118,5,7,0,0
11,3,3:00,12096,1,"Bruno Silva",0,26,39,0,4,0,0,1:13,2,12,4,6,3,4,8,21,1,1,0,0,1,24,55,0,1,0,0:00,0,8,31,3,8,1,4,12,43,0,0,0,0
11,3,3:00,12098,2,"Bruno Silva",0,23,42,1,3,0,0,4:16,7,17,4,5,0,1,2,5,0,0,9,18,0,15,28,0,0,0,0:00,0,6,16,0,2,2,2,4,11,2,3,2,6
11,3,3:00,12100,3,"Bruno Silva",0,2,7,1,4,0,0,1:30,0,4,0,0,0,1,0,5,0,0,0,0,0,35,44,0,0,1,0:39,0,15,22,1,1,2,2,3,8,4,4,11,13
12,3,3:54,1362,1,"Ben Askren",0,44,62,1,2,0,0,0:46,21,39,2,2,4,4,17,35,8,8,2,2,0,31,57,0,0,0,0:00,0,16,36,12,18,0,0,18,41,10,13,0,0
12,3,3:54,1364,2,"Ben Askren",0,31,62,1,1,0,1,0:34,21,50,0,2,1,1,18,47,2,4,2,2,0,31,52,0,0,0,0:39,1,15,33,8,11,0,0,19,40,3,3,1,1
12,3,3:54,1366,3,"Ben Askren",0,27,44,2,4,0,0,0:34,12,27,2,2,0,0,11,26,1,1,2,2,0,22,28,0,0,1,0:51,1,13,19,5,5,0,0,12,18,4,4,2,2
13,3,5:00,1031,1,"Michael Johnson",0,27,59,0,0,0,0,0:00,14,44,7,9,6,6,26,58,1,1,0,0,0,25,56,0,1,0,0:00,0,11,39,2,2,11,14,24,55,0,0,0,0
13,3,5:00,1033,2,"Michael Johnson",0,37,84,0,0,0,0,0:00,21,64,10,14,6,6,37,84,0,0,0,0,0,24,62,0,1,0,0:00,0,16,51,1,1,7,10,24,62,0,0,0,0
13,3,5:00,1035,3,"Michael Johnson",0,17,33,0,0,0,0,0:00,11,26,2,3,1,1,14,30,0,0,0,0,0,55,89,1,2,0,2:54,0,32,66,1,1,4,4,9,25,0,0,28,46
14,1,2:02,963,1,"Frank Camacho",0,3,9,0,0,0,0,0:00,1,7,2,2,0,0,2,8,1,1,0,0,0,14,19,2,2,1,0:45,0,8,13,3,3,2,2,11,16,2,2,0,0
15,3,4:46,12126,1,"Don'Tale Mayes",0,15,52,0,0,0,0,0:00,6,39,3,4,6,9,14,51,1,1,0,0,1,40,79,0,0,0,0:07,0,25,60,8,11,6,7,27,55,8,13,4,10
15,3,4:46,12128,2,"Don'Tale Mayes",0,15,45,0,0,0,0,0:00,3,24,2,4,5,10,9,37,1,1,0,0,0,20,37,2,2,0,1:11,0,8,19,7,12,3,4,16,33,2,2,0,0
15,3,4:46,12130,3,"Don'Tale Mayes",0,10,35,0,0,0,0,0:02,5,27,0,1,2,3,7,30,0,1,0,0,0,39,57,1,1,1,0:59,0,17,33,15,17,5,5,25,40,12,14,0,1
16,3,5:00,3680,1,"Laureano Staropoli",0,6,25,0,0,0,0,0:00,3,19,3,6,0,0,6,25,0,0,0,0,0,8,21,0,0,0,0:00,0,2,14,3,4,3,3,8,21,0,0,0,0
16,3,5:00,3682,2,"Laureano Staropoli",0,10,40,0,1,0,0,0:00,5,32,2,5,2,2,8,38,1,1,0,0,0,34,62,2,2,0,0:04,0,24,50,7,9,2,2,20,39,10,17,3,5
16,3,5:00,3684,3,"Laureano Staropoli",0,32,79,0,2,0,0,0:00,18,59,8,14,1,1,26,72,1,2,0,0,0,22,50,1,3,0,0:26,0,15,41,5,7,2,2,21,49,1,1,0,0
17,3,5:00,12848,1,"Ashley Yoder",0,22,27,1,3,0,0,2:41,7,10,4,5,0,1,4,7,1,3,6,6,0,9,11,0,1,0,1:28,0,4,6,2,2,2,2,5,7,3,3,0,0
17,3,5:00,12850,2,"Ashley Yoder",0,41,61,1,2,0,0,1:32,15,30,2,4,2,2,8,20,2,5,9,11,0,54,71,0,0,0,1:31,1,31,45,5,6,3,3,14,22,15,18,10,14
17,3,5:00,12852,3,"Ashley Yoder",0,19,60,0,1,0,1,1:24,8,44,5,7,1,4,12,53,2,2,0,0,0,31,76,0,0,0,0:06,0,23,65,3,5,5,6,23,64,8,12,0,0
18,3,5:00,1093,1,"Alex White",0,15,39,0,3,0,0,0:14,11,30,2,6,1,2,11,33,3,5,0,0,0,26,48,0,0,0,0:31,0,20,38,0,3,6,7,18,37,8,11,0,0
18,3,5:00,1095,2,"Alex White",0,14,38,0,3,0,0,0:40,8,28,4,7,2,2,10,30,4,7,0,0,0,20,44,0,0,0,0:12,0,7,22,10,18,2,3,15,35,4,8,0,0
18,3,5:00,1097,3,"Alex White",0,37,69,0,5,0,0,0:07,18,44,9,14,0,0,15,44,11,13,1,1,0,27,46,1,1,0,0:51,0,13,26,2,5,6,9,19,37,2,3,0,0
19,3,5:00,8951,1,"Enrique Barzola",0,21,63,0,0,0,0,0:00,10,49,5,6,5,7,18,60,2,2,0,0,0,22,81,2,2,0,1:11,0,14,66,0,1,2,4,15,65,0,4,1,2
19,3,5:00,8953,2,"Enrique Barzola",0,31,85,1,2,0,0,0:36,18,68,8,11,2,3,20,67,1,1,7,14,0,25,74,2,5,0,0:56,0,21,69,2,2,1,2,21,69,3,4,0,0
19,3,5:00,8955,3,"Enrique Barzola",0,31,91,0,3,0,0,0:02,20,72,8,14,2,4,26,85,3,4,1,1,0,31,89,0,4,0,0:05,0,28,85,1,2,2,2,30,87,1,2,0,0
20,1,2:11,10507,1,"Maurice Greene",0,8,22,0,0,0,0,0:00,1,11,1,2,6,9,8,22,0,0,0,0,1,21,38,0,0,0,0:14,0,20,36,0,1,0,0,7,17,5,8,8,12
21,3,5:00,12912,1,"Alexandra Albu",0,22,56,0,2,0,0,0:23,13,43,5,8,1,1,11,41,8,11,0,0,0,38,59,0,2,0,0:00,0,13,28,23,29,2,2,10,27,28,32,0,0
21,3,5:00,12914,2,"Alexandra Albu",0,26,56,0,0,0,0,0:18,15,42,7,8,1,3,12,39,11,14,0,0,0,34,47,1,3,0,0:14,0,10,19,13,17,7,7,15,24,15,19,0,0
21,3,5:00,12916,3,"Alexandra Albu",0,29,59,1,1,0,0,1:21,14,43,9,9,0,0,11,34,10,14,2,4,0,40,58,0,1,0,0:09,0,8,19,18,25,5,5,13,23,18,26,0,0
22,3,5:00,11762,1,"Jeff Hughes",0,11,27,0,0,0,0,0:00,4,17,1,2,6,8,10,25,1,2,0,0,0,14,56,0,0,0,0:02,0,7,44,0,3,7,9,12,50,2,6,0,0
22,3,5:00,11764,2,"Jeff Hughes",0,23,42,0,0,0,1,1:16,3,18,2,3,4,5,5,20,1,1,3,5,1,21,54,0,0,0,0:04,0,12,43,2,2,3,4,12,42,5,7,0,0
22,3,5:00,11766,3,"Jeff Hughes",0,14,24,0,0,0,0,0:00,3,11,3,4,8,9,13,23,1,1,0,0,0,8,33,0,0,0,0:00,0,3,25,1,3,4,5,8,33,0,0,0,0
23,3,0:28,113,1,"Kevin Lee",0,15,29,0,0,0,1,3:30,13,27,2,2,0,0,8,22,0,0,7,7,0,16,21,0,1,0,0:11,1,8,12,1,2,4,4,10,15,0,0,3,3
23,3,0:28,115,2,"Kevin Lee",0,36,57,2,2,0,0,2:56,13,34,3,3,0,0,13,29,0,0,3,8,0,33,47,0,0,1,0:00,0,19,33,7,7,2,2,23,36,2,2,3,4
23,3,0:28,117,3,"Kevin Lee",0,10,14,0,1,0,0,0:04,9,13,1,1,0,0,10,14,0,0,0,0,0,2,5,0,0,1,0:00,0,1,4,1,1,0,0,2,5,0,0,0,0
24,1,2:34,745,1,"Demian Maia",0,4,7,2,2,0,0,1:23,4,7,0,0,0,0,4,7,0,0,0,0,1,14,17,0,0,0,0:04,0,10,13,1,1,2,2,5,7,0,0,8,9
25,1,0:44,3000,1,"Damir Hadzovic",0,1,5,0,0,0,0,0:00,0,4,0,0,1,1,1,5,0,0,0,0,0,4,5,1,1,1,0:25,0,1,2,0,0,0,0,1,2,0,0,0,0
26,3,5:00,9877,1,"Johnny Walker",0,44,47,0,0,0,0,0:26,16,19,1,1,2,2,8,10,8,9,3,3,0,45,51,2,5,0,3:52,0,13,18,2,2,1,2,7,12,2,3,7,7
26,3,5:00,9879,2,"Johnny Walker",0,26,36,0,0,0,1,1:14,11,17,1,2,0,0,1,2,0,0,11,17,0,33,40,1,1,0,3:38,0,11,15,1,2,0,0,2,4,0,0,10,13
26,3,5:00,9881,3,"Johnny Walker",0,21,29,0,0,0,0,0:45,6,9,0,0,0,0,1,2,0,0,5,7,0,50,57,0,2,0,3:50,1,14,16,3,3,0,0,1,2,0,0,16,17
27,3,5:00,1244,1,"John Makdessi",0,25,35,0,0,0,0,0:00,5,9,7,10,13,16,25,35,0,0,0,0,0,12,30,0,0,0,0:00,0,5,22,6,7,1,1,12,30,0,0,0,0
27,3,5:00,1246,2,"John Makdessi",0,19,38,0,0,0,0,0:00,4,18,5,8,10,12,19,38,0,0,0,0,0,19,44,0,0,0,0:00,0,12,33,6,10,1,1,19,44,0,0,0,0
27,3,5:00,1248,3,"John Makdessi",0,24,51,0,0,0,0,0:00,6,27,4,8,13,15,21,48,2,2,0,0,0,24,52,0,1,0,0:00,0,17,45,5,5,2,2,22,50,2,2,0,0
28,3,5:00,8881,1,"Jussier Formiga",0,11,12,0,0,1,1,0:58,2,3,0,0,1,1,2,3,0,0,1,1,0,32,49,0,1,0,2:44,0,11,25,0,1,0,0,2,12,1,3,8,11
28,3,5:00,8883,2,"Jussier Formiga",0,21,28,1,6,0,0,2:10,3,6,2,2,0,1,4,7,0,1,1,1,0,30,44,0,1,0,0:58,1,8,21,3,3,0,0,8,20,2,3,1,1
28,3,5:00,8885,3,"Jussier Formiga",0,29,41,0,3,0,0,1:05,4,15,2,3,1,1,6,18,0,0,1,1,0,32,54,0,0,0,0:03,0,10,30,1,2,0,0,10,29,1,3,0,0
29,3,5:00,12416,1,"Randa Markos",0,10,20,0,0,0,0,0:00,5,13,0,0,2,2,7,15,0,0,0,0,0,51,73,1,1,0,3:04,0,14,32,6,7,2,2,10,25,2,3,10,13
29,3,5:00,12418,2,"Randa Markos",0,38,66,0,0,0,0,0:00,13,38,2,4,8,9,22,50,1,1,0,0,0,61,105,0,2,0,1:25,0,18,56,8,13,5,5,26,69,5,5,0,0
29,3,5:00,12420,3,"Randa Markos",0,8,13,1,1,0,0,1:00,4,7,1,3,1,1,4,9,2,2,0,0,0,61,76,0,0,2,2:56,1,25,37,4,4,3,3,9,17,1,1,22,26
30,3,5:00,3692,1,"Aleksei Kunchenko",0,24,35,0,0,0,0,0:00,5,12,2,5,4,4,9,19,2,2,0,0,0,20,56,1,1,0,1:02,0,5,34,6,12,6,7,15,51,2,2,0,0
30,3,5:00,3694,2,"Aleksei Kunchenko",0,42,67,0,0,0,0,0:06,16,33,4,7,5,9,20,43,4,5,1,1,0,31,61,0,2,0,0:55,0,10,36,7,10,9,10,25,54,1,2,0,0
30,3,5:00,3696,3,"Aleksei Kunchenko",0,31,54,0,0,0,0,0:18,8,27,5,6,8,9,19,39,2,3,0,0,0,23,52,1,1,0,0:33,0,10,25,3,10,6,12,16,44,1,1,2,2
31,3,5:00,8946,1,"Enrique Barzola",0,33,49,0,1,0,0,1:04,6,16,4,5,0,0,5,16,1,1,4,4,0,20,32,1,3,0,1:47,1,8,19,3,4,6,6,15,27,0,0,2,2
31,3,5:00,8948,2,"Enrique Barzola",0,30,42,1,1,0,1,0:59,5,15,1,1,0,1,3,14,0,0,3,3,0,35,44,1,1,0,3:01,0,4,8,2,3,1,2,4,9,1,1,2,3
31,3,5:00,8950,3,"Enrique Barzola",0,85,96,0,0,1,0,4:46,28,34,13,14,0,0,2,6,0,0,39,42,0,3,7,0,1,0,0:00,0,0,3,0,0,0,0,0,2,0,1,0,0
32,3,5:00,13273,1,"Mayra Bueno Silva",0,28,42,0,0,0,0,0:00,11,20,4,5,10,14,21,35,4,4,0,0,0,62,108,1,2,0,1:44,0,16,49,21,27,8,8,37,73,4,5,4,6
32,3,5:00,13275,2,"Mayra Bueno Silva",0,21,35,0,0,0,0,0:42,13,25,3,3,4,6,14,27,6,7,0,0,0,56,85,1,3,0,2:32,0,27,48,8,11,3,3,21,36,3,6,14,20
32,3,5:00,13277,3,"Mayra Bueno Silva",0,43,73,0,0,0,0,0:03,21,47,13,14,9,12,38,68,5,5,0,0,0,58,105,0,3,0,0:13,0,32,63,20,33,4,5,53,94,3,7,0,0
33,3,5:00,12101,1,"Bruno Silva",0,23,37,1,2,0,0,0:50,11,23,3,4,5,6,15,26,2,2,2,5,0,21,47,0,0,0,0:00,0,6,27,6,8,2,3,13,35,1,3,0,0
33,3,5:00,12103,2,"Bruno Silva",0,10,23,1,4,0,0,0:13,3,13,3,5,2,3,6,19,2,2,0,0,0,29,48,0,0,0,1:05,1,8,21,6,11,3,3,12,26,3,7,2,2
33,3,5:00,12105,3,"Bruno Silva",0,27,52,1,5,0,0,0:28,11,33,6,8,1,2,14,37,4,6,0,0,0,42,66,0,1,0,0:08,1,21,38,12,18,3,4,26,46,10,14,0,0
34,3,5:00,13375,1,"Veronica Macedo",0,37,112,0,1,0,0,0:00,19,83,10,21,8,8,36,106,1,6,0,0,0,36,81,0,0,0,0:00,0,25,59,9,20,2,2,35,78,1,3,0,0
34,3,5:00,13377,2,"Veronica Macedo",0,28,74,0,4,0,0,0:02,18,61,3,3,3,6,24,67,0,3,0,0,0,84,139,0,0,0,1:54,0,35,70,13,16,0,1,32,64,6,6,10,17
34,3,5:00,13379,3,"Veronica Macedo",0,41,85,0,4,0,0,0:10,30,69,1,6,1,1,30,73,2,3,0,0,0,70,106,0,0,0,1:30,0,32,62,12,14,2,3,40,72,4,4,2,3
35,2,0:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,25,78,0,0,0,--,0,17,67,0,2,6,7,22,75,1,1,0,0
35,2,0:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,9,18,0,0,0,--,0,5,13,1,1,3,4,7,16,0,0,2,2
36,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37,3,1:52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18,26,1,2,1,--,1,12,18,0,0,0,0,5,9,7,9,0,0
37,3,1:52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12,18,1,2,0,--,1,3,9,2,2,1,1,2,4,3,4,1,4
37,3,1:52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,38,45,0,0,1,--,0,31,37,4,5,0,0,4,4,9,11,22,27
38,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39,2,3:52,13590,1,"Gigo Jara",0,26,29,0,1,0,0,--,14,15,0,0,0,0,2,2,0,0,12,13,0,30,42,0,2,2,--,0,5,14,0,0,2,2,1,1,1,1,5,14
39,2,3:52,13592,2,"Gigo Jara",0,10,26,0,0,0,0,--,6,20,0,0,0,0,6,16,0,4,0,0,0,20,40,1,1,3,--,0,13,28,0,0,4,5,13,21,3,10,1,2
40,1,2:44,13594,1,"Mario Rivera",0,2,4,0,0,0,0,--,0,1,0,0,0,0,0,1,0,0,0,0,0,24,30,1,1,2,--,0,23,29,0,0,0,0,0,1,0,0,23,28
41,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,1,2:35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,51,54,1,1,0,--,0,24,26,2,2,0,0,1,2,7,7,18,19
43,2,2:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16,33,3,4,1,--,1,4,15,2,3,0,0,2,5,0,1,4,12
44,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,32,46,1,1,0,--,1,15,27,1,1,0,0,0,1,0,0,16,27
44,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,55,67,1,1,0,--,0,12,18,2,2,0,0,0,0,0,0,14,20
45,1,0:43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,2,5:00,13598,1,"Robert Breslin",0,12,28,0,0,0,0,--,2,14,2,3,6,8,9,23,1,2,0,0,0,13,46,0,1,0,--,0,9,38,2,3,1,3,7,35,3,6,2,3
47,2,5:00,13600,2,"Robert Breslin",0,18,24,0,0,0,0,--,5,10,4,4,4,5,6,12,7,7,0,0,0,27,69,1,1,0,--,0,17,55,3,3,2,6,7,42,13,17,2,5
48,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49,1,2:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,11,0,0,1,--,0,0,1,1,1,1,1,1,2,1,1,0,0
50,1,3:42,5666,1,"Jesse Taylor",0,8,12,3,6,0,0,--,0,1,1,1,0,0,0,0,1,1,0,1,0,11,13,0,0,1,--,0,0,1,0,0,0,0,0,1,0,0,0,0
51,1,3:49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,1,2:32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55,1,1:47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,1,0:52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16,25,1,1,0,--,0,13,22,2,2,0,0,1,1,7,11,7,12
58,1,3:13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,1,2:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,1,0:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,1,1:30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,1,1:36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,2,3:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
