unique_round_id,total_round_time,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
12474,300,0,51,136,0,0,0,1:09,0,0.0,26,107,4,8,1,1,20,96,11,20,0,0
12475,221,0,63,79,1,3,2,2:30,0,2.0,36,48,7,8,2,2,3,9,3,3,39,46
12476,221,0,11,14,0,1,0,0:47,0,0.0,0,2,8,9,1,1,0,2,9,10,0,0
12477,300,0,40,99,1,1,0,0:48,0,1.0,34,90,3,5,0,0,35,89,1,5,1,1
12478,300,0,26,69,0,0,0,0:00,0,0.0,8,49,6,6,5,5,18,59,1,1,0,0
12479,300,0,38,78,2,2,0,1:12,0,1.0,28,67,9,10,0,0,32,71,5,6,0,0
12480,300,0,34,77,0,1,0,0:25,0,0.0,14,55,4,5,5,5,20,60,3,5,0,0
12481,300,0,43,86,1,1,0,0:36,0,1.0,33,72,4,4,0,0,34,73,3,3,0,0
12482,300,0,28,64,0,2,0,0:22,0,0.0,13,48,1,2,14,14,25,61,3,3,0,0
12483,300,1,30,38,0,0,0,2:29,1,0.0,16,23,2,3,2,2,5,12,3,4,12,12
12484,300,0,26,36,0,0,1,1:27,0,1.0,3,13,11,11,0,0,1,8,12,15,1,1
12485,300,0,51,94,0,1,0,0:28,0,0.0,25,60,21,29,4,4,23,61,27,32,0,0
12486,300,0,14,35,0,0,0,0:13,0,0.0,5,19,8,15,0,0,6,22,7,12,0,0
12487,300,0,48,81,0,0,0,0:04,0,0.0,17,40,15,21,16,20,39,70,9,11,0,0
12488,300,0,23,56,0,1,0,0:00,0,0.0,15,44,8,12,0,0,15,45,8,11,0,0
12489,300,0,30,39,1,1,0,2:52,0,2.0,7,14,9,9,0,0,5,12,0,0,11,11
12490,300,0,20,29,0,0,1,0:43,0,0.0,8,15,3,4,0,0,4,9,1,3,6,7
12491,300,0,15,43,0,1,0,1:26,0,1.0,5,25,5,9,0,1,8,32,0,0,2,3
12492,300,0,11,30,0,0,1,0:00,0,0.0,4,21,4,6,3,3,11,30,0,0,0,0
12493,300,0,10,28,0,1,1,0:00,0,0.0,6,23,2,3,1,1,9,27,0,0,0,0
12494,300,0,19,29,1,1,0,2:35,0,0.0,3,10,7,10,7,7,15,24,0,1,2,2
12495,300,0,11,29,0,0,0,0:00,0,0.0,9,26,2,3,0,0,11,29,0,0,0,0
12496,300,0,9,48,0,0,0,0:00,0,0.0,5,43,3,3,1,2,9,48,0,0,0,0
12497,300,0,10,34,0,0,0,0:07,0,1.0,8,32,1,1,0,0,9,33,0,0,0,0
12498,300,0,13,49,0,1,0,0:00,0,0.0,10,45,1,2,2,2,13,49,0,0,0,0
12499,300,0,11,41,0,1,0,0:01,0,0.0,7,35,3,5,1,1,11,41,0,0,0,0
12500,300,0,23,65,0,1,0,0:00,0,0.0,22,62,1,3,0,0,23,65,0,0,0,0
12503,300,0,29,42,1,1,0,3:39,0,3.0,12,20,2,3,0,0,4,12,0,0,10,11
12504,300,0,5,9,0,0,0,0:34,0,0.0,2,5,0,0,0,1,2,6,0,0,0,0
12505,300,0,22,69,0,0,0,0:12,0,0.0,21,67,0,0,1,1,17,57,5,11,0,0
12506,300,0,34,89,0,0,0,0:00,0,0.0,14,63,8,11,12,15,26,78,8,11,0,0
12507,300,0,15,28,1,4,0,1:52,0,1.0,11,24,1,1,0,0,5,17,6,7,1,1
12508,300,0,32,55,0,0,0,0:24,1,0.0,10,31,5,7,9,9,17,38,7,9,0,0
12509,300,0,36,95,0,0,0,0:00,0,0.0,17,70,8,10,11,15,36,95,0,0,0,0
12510,300,0,20,71,0,0,0,0:00,0,0.0,10,55,8,14,1,1,17,68,2,2,0,0
12511,300,0,31,45,0,1,0,2:58,0,1.0,4,11,2,2,1,2,5,13,1,1,1,1
12512,300,0,4,24,1,2,0,1:21,0,0.0,0,12,1,5,0,1,0,14,1,4,0,0
12513,300,0,45,92,1,1,0,1:13,0,1.0,24,63,4,6,10,10,38,77,0,0,0,2
12514,300,0,17,63,0,0,0,0:30,0,0.0,11,55,5,7,1,1,16,59,0,2,1,2
12515,300,0,32,67,1,1,1,0:49,0,1.0,19,50,2,5,0,1,19,54,0,0,2,2
12516,300,0,31,56,0,0,0,1:38,1,0.0,20,42,2,4,7,8,29,54,0,0,0,0
12517,300,0,11,25,0,1,0,0:49,0,0.0,7,19,4,6,0,0,8,22,3,3,0,0
12518,300,0,29,41,1,1,1,2:38,0,2.0,16,26,7,9,3,3,19,30,4,5,3,3
12519,300,0,38,70,1,1,0,0:44,0,1.0,32,61,1,3,0,0,32,63,0,0,1,1
12520,300,0,48,84,1,2,0,1:03,0,1.0,25,58,7,9,14,15,38,74,4,4,4,4
12521,300,0,52,95,0,1,1,1:27,0,0.0,25,56,2,2,1,2,9,38,11,11,8,11
12522,300,0,34,58,1,1,0,1:17,0,0.0,14,36,3,5,3,3,16,40,4,4,0,0
12523,300,0,34,99,0,3,0,0:00,0,0.0,26,88,4,5,1,3,31,94,0,2,0,0
12524,300,0,33,100,0,0,0,0:13,0,0.0,25,89,2,3,6,8,33,99,0,1,0,0
12525,300,0,30,90,1,2,0,0:32,0,0.0,26,84,0,2,1,1,25,82,2,5,0,0
12526,300,0,29,94,0,0,0,0:20,0,0.0,21,83,0,3,5,5,26,91,0,0,0,0
12527,300,0,21,54,0,0,0,0:00,0,0.0,5,35,1,2,4,6,9,38,1,5,0,0
12528,300,0,38,73,1,1,0,2:15,0,0.0,17,42,3,6,3,7,14,40,4,6,5,9
12529,300,0,3,6,0,0,0,0:00,0,0.0,2,3,0,1,0,0,2,4,0,0,0,0
12530,300,0,30,41,0,0,1,4:42,0,3.0,10,15,0,1,1,2,2,7,0,0,9,11
12531,219,0,9,26,0,1,0,0:03,0,0.0,8,24,1,2,0,0,7,24,2,2,0,0
12532,219,0,21,41,0,0,1,1:34,0,2.0,10,27,2,2,2,4,8,27,2,2,4,4
12533,300,0,12,17,0,1,1,4:11,0,0.0,1,6,0,0,1,1,2,7,0,0,0,0
12534,300,0,9,12,3,3,0,0:06,0,4.0,4,6,2,2,0,0,4,5,0,0,2,3
12537,300,0,21,76,0,0,0,0:00,0,0.0,16,70,3,4,2,2,21,76,0,0,0,0
12538,300,0,16,45,0,0,0,0:00,0,0.0,9,33,5,9,2,3,15,44,1,1,0,0
12539,300,0,29,53,0,3,0,1:08,0,0.0,13,35,3,5,1,1,15,35,2,6,0,0
12540,300,0,23,49,0,0,0,0:00,0,0.0,10,29,7,11,0,1,15,39,2,2,0,0
12541,261,0,36,50,0,3,1,3:06,0,2.0,17,29,1,3,0,0,3,9,0,3,15,20
12542,261,0,9,12,0,0,1,0:02,0,0.0,4,7,3,3,0,0,6,9,1,1,0,0
12543,300,0,18,58,0,0,0,0:00,0,0.0,15,52,1,4,2,2,18,58,0,0,0,0
12544,300,0,17,88,0,0,0,0:00,0,0.0,13,79,3,7,1,2,17,88,0,0,0,0
12545,300,0,20,46,0,0,0,0:02,0,0.0,10,33,7,8,3,5,18,44,2,2,0,0
12546,300,0,24,72,0,0,0,0:22,0,0.0,10,54,9,13,4,4,21,69,0,0,2,2
12547,300,0,13,35,0,0,0,0:00,0,0.0,5,26,5,6,3,3,10,30,2,3,1,2
12548,300,0,33,72,1,2,0,1:43,0,2.0,15,49,11,15,1,2,22,60,0,0,5,6
12549,300,0,21,52,0,2,0,0:18,0,0.0,13,41,2,4,4,5,19,50,0,0,0,0
12550,300,0,27,77,0,0,0,0:07,0,0.0,17,61,1,7,6,6,23,72,1,2,0,0
12551,300,0,27,57,0,0,0,0:00,0,0.0,12,38,4,7,8,9,24,54,0,0,0,0
12552,300,0,36,80,0,0,0,0:18,0,0.0,29,66,4,11,2,2,33,75,2,4,0,0
12553,300,0,23,54,0,0,0,0:00,0,0.0,12,38,0,5,10,10,22,53,0,0,0,0
12554,300,0,40,86,0,1,0,0:24,0,0.0,25,67,9,12,5,6,37,82,2,3,0,0
12557,300,0,39,48,1,2,0,2:50,0,2.0,13,18,7,7,1,3,10,16,2,3,9,9
12558,300,0,26,38,0,1,1,0:00,0,0.0,7,12,4,5,4,5,10,15,3,4,2,3
12559,300,0,10,20,2,3,0,2:58,0,1.0,5,9,1,2,0,3,6,12,0,2,0,0
12560,300,0,64,88,0,0,5,0:57,1,1.0,9,23,5,9,4,4,13,29,3,4,2,3
12561,300,0,30,40,1,2,0,1:55,0,1.0,10,20,2,2,6,6,13,23,0,0,5,5
12562,300,0,44,78,0,0,0,0:31,1,0.0,9,30,8,13,2,4,13,39,5,6,1,2
12563,199,0,8,29,0,1,0,0:00,0,0.0,6,27,1,1,0,0,7,27,0,0,0,1
12564,199,0,15,29,1,1,3,1:47,0,2.0,3,15,6,7,4,4,13,26,0,0,0,0
12565,223,0,38,43,3,3,1,2:58,0,0.0,15,18,1,1,0,0,1,2,0,0,15,17
12566,223,0,4,7,0,0,2,0:26,1,0.0,1,4,0,0,0,0,1,4,0,0,0,0
12567,300,0,19,39,0,0,0,0:32,1,0.0,13,32,0,0,0,0,10,26,0,0,3,6
12568,300,0,22,43,1,2,0,1:39,0,1.0,10,27,3,6,7,8,16,37,0,0,4,4
12569,300,0,25,33,1,2,1,0:40,0,1.0,9,17,5,5,0,0,8,16,4,4,2,2
12570,300,0,23,34,1,3,0,3:12,0,2.0,9,18,3,5,2,2,10,19,1,3,3,3
12571,300,0,15,41,0,0,2,2:09,0,1.0,10,35,1,1,0,0,10,35,1,1,0,0
12572,300,0,22,44,0,1,2,0:38,0,0.0,9,30,3,3,5,6,12,32,1,1,4,6
12573,300,0,10,30,0,1,1,0:00,0,0.0,6,25,2,3,1,1,6,26,3,3,0,0
12574,300,0,33,67,1,2,0,0:48,0,1.0,10,35,9,10,8,16,21,52,4,7,2,2
12575,300,0,13,42,0,0,0,0:00,0,0.0,8,35,4,5,1,2,13,42,0,0,0,0
12576,300,0,24,70,0,0,0,0:00,0,0.0,9,37,4,13,11,20,24,70,0,0,0,0
12577,300,0,12,52,0,0,0,0:00,0,0.0,8,44,2,3,2,5,12,52,0,0,0,0
12578,300,0,26,63,0,0,0,0:00,0,0.0,12,35,2,7,12,21,26,63,0,0,0,0
12579,300,0,5,93,0,0,0,0:00,0,0.0,5,88,0,3,0,2,5,93,0,0,0,0
12580,300,0,9,27,0,0,0,0:00,0,0.0,2,20,0,0,7,7,9,27,0,0,0,0
12581,300,0,4,76,0,0,0,0:00,0,0.0,2,72,0,1,2,3,4,76,0,0,0,0
12582,300,0,4,33,0,0,0,0:00,0,0.0,2,27,0,2,2,4,4,33,0,0,0,0
12583,300,0,8,82,0,0,0,0:00,0,0.0,6,78,1,3,1,1,8,82,0,0,0,0
12584,300,0,4,42,1,1,0,0:01,0,0.0,3,37,0,1,1,4,4,42,0,0,0,0
12585,300,0,14,29,1,1,0,1:17,0,0.0,7,19,0,1,6,8,12,27,0,0,1,1
12586,300,0,14,35,0,0,0,0:00,0,0.0,0,12,1,3,6,11,7,26,0,0,0,0
12587,300,0,25,34,1,1,0,1:46,0,1.0,3,12,3,3,4,4,10,19,0,0,0,0
12588,300,0,10,28,0,0,0,0:00,0,0.0,0,14,2,4,5,7,7,25,0,0,0,0
12591,300,0,17,66,0,0,0,0:00,0,0.0,14,61,2,3,1,2,16,64,1,2,0,0
12592,300,0,25,63,0,1,0,0:00,0,0.0,11,42,4,11,10,10,24,61,1,2,0,0
12593,300,0,22,71,0,0,0,0:05,0,0.0,14,60,4,7,3,3,19,68,2,2,0,0
12594,300,0,29,66,0,0,0,0:00,0,0.0,10,40,13,18,6,8,26,62,3,4,0,0
12595,300,0,31,70,0,0,0,0:45,0,0.0,23,59,3,5,1,1,14,50,5,5,8,10
12596,300,0,29,63,0,2,0,0:20,0,0.0,18,45,7,13,2,3,20,51,7,10,0,0
12597,300,0,7,26,0,0,0,0:00,0,0.0,3,18,0,1,4,7,7,26,0,0,0,0
12598,300,0,4,19,0,0,0,0:00,0,0.0,0,10,2,2,2,7,4,19,0,0,0,0
12599,300,0,12,37,0,0,0,0:00,0,0.0,5,24,2,6,5,7,11,36,1,1,0,0
12600,300,0,7,19,0,1,0,0:00,0,0.0,1,10,1,2,5,7,6,18,1,1,0,0
12601,300,0,19,37,1,1,0,1:33,0,0.0,3,15,1,3,7,10,10,24,0,0,1,4
12602,300,0,43,53,0,0,0,0:00,0,0.0,0,8,1,1,4,6,5,15,0,0,0,0
12603,300,0,18,24,0,0,0,3:00,0,2.0,3,9,0,0,3,3,6,12,0,0,0,0
12604,300,0,30,42,0,2,0,0:00,0,0.0,0,8,0,1,0,3,0,12,0,0,0,0
12605,300,0,28,35,0,0,0,3:17,0,1.0,2,7,1,2,3,3,4,8,0,0,2,4
12606,300,0,48,58,0,1,0,0:00,0,0.0,0,4,0,1,2,6,2,11,0,0,0,0
12607,300,0,40,69,0,0,0,--,0,1.0,10,32,5,7,14,17,12,35,17,21,0,0
12608,300,0,44,68,0,1,0,--,0,0.0,4,21,5,8,15,16,10,28,14,17,0,0
12609,300,0,46,86,0,0,0,--,0,0.0,24,57,3,3,11,12,32,65,5,6,1,1
12610,300,0,29,45,1,4,0,--,0,0.0,8,20,3,4,15,18,14,26,7,8,5,8
12611,300,0,59,107,0,0,0,--,0,1.0,34,79,4,6,6,7,39,87,2,2,3,3
12612,300,0,39,65,0,4,0,--,0,0.0,15,34,0,0,16,19,27,49,4,4,0,0
12613,300,0,26,33,0,2,1,1:36,0,0.0,2,9,4,4,3,3,1,8,8,8,0,0
12614,300,0,70,76,2,2,0,2:39,0,1.0,8,11,4,6,4,4,2,7,9,9,5,5
12615,300,0,72,94,1,1,0,4:00,0,1.0,3,15,1,5,2,2,3,13,1,6,2,3
12616,300,0,65,71,1,1,0,0:01,0,1.0,11,14,2,2,0,3,8,14,1,1,4,4
12617,300,0,34,55,0,0,1,0:14,1,1.0,5,20,1,1,2,4,3,18,0,1,5,6
12618,300,0,56,68,1,1,0,3:53,0,0.0,10,21,7,7,3,3,10,19,2,3,8,9
12619,300,0,31,45,0,2,0,0:15,0,0.0,4,14,1,2,2,3,4,16,0,0,3,3
12620,300,0,30,37,3,4,0,3:29,0,1.0,2,4,0,2,6,7,3,8,5,5,0,0
12621,300,0,21,34,0,3,1,0:56,0,0.0,7,15,1,5,2,3,4,14,3,6,3,3
12622,300,0,14,22,2,3,0,3:01,0,0.0,1,8,1,1,2,2,2,9,2,2,0,0
12623,300,0,30,45,1,2,1,4:42,0,3.0,9,12,0,2,1,1,1,6,0,0,9,9
12624,300,0,31,36,0,0,0,0:00,0,0.0,1,4,2,2,3,4,2,6,0,0,4,4
12633,300,0,22,36,0,0,0,2:01,0,0.0,4,12,8,12,3,4,8,16,7,12,0,0
12634,300,0,49,63,2,4,0,2:09,0,2.0,13,22,5,8,2,2,3,12,8,11,9,9
12635,300,0,35,44,1,1,1,3:43,0,3.0,10,18,1,2,0,0,5,12,2,4,4,4
12636,300,0,24,39,0,0,0,0:30,0,0.0,5,19,1,1,0,0,6,19,0,1,0,0
12637,300,0,20,24,0,0,0,0:00,0,0.0,3,5,0,0,1,1,4,6,0,0,0,0
12638,300,0,27,37,1,2,3,4:39,0,4.0,4,11,3,3,1,2,4,10,0,0,4,6
12639,300,0,30,82,0,0,0,0:00,0,0.0,12,59,6,7,5,9,10,55,13,20,0,0
12640,300,0,30,85,0,0,0,0:38,0,0.0,16,67,5,8,4,5,14,59,11,21,0,0
12641,300,0,38,73,0,0,0,0:37,0,0.0,16,47,5,6,5,8,14,44,12,17,0,0
12642,300,0,33,80,0,0,0,0:13,0,0.0,11,57,4,4,2,3,12,54,5,10,0,0
12643,300,0,63,103,0,0,0,0:34,0,0.0,25,65,7,7,6,6,21,59,17,19,0,0
12644,300,0,30,72,0,0,0,0:34,0,0.0,12,52,6,8,5,5,13,51,10,14,0,0
12645,300,0,36,56,1,1,0,0:58,0,1.0,5,18,4,6,7,11,10,25,5,9,1,1
12646,300,0,27,49,0,0,0,1:09,0,0.0,12,31,0,0,1,2,10,26,3,7,0,0
12647,300,0,44,54,1,1,0,3:54,0,1.0,5,9,0,0,1,5,1,7,0,0,5,7
12648,300,0,15,17,0,0,0,0:00,0,0.0,4,6,0,0,3,3,7,9,0,0,0,0
12649,300,0,32,65,0,1,0,0:00,0,0.0,15,37,2,6,14,21,29,59,2,5,0,0
12650,300,0,27,69,0,0,0,0:00,0,0.0,23,60,0,1,4,8,23,63,4,6,0,0
12651,300,0,11,25,0,1,0,1:41,0,0.0,0,12,10,12,0,0,0,13,10,11,0,0
12652,300,0,5,10,0,0,0,0:00,0,0.0,3,8,0,0,1,1,4,9,0,0,0,0
12653,300,0,19,32,1,3,0,2:26,0,1.0,4,15,2,3,1,1,2,12,1,2,4,5
12654,300,0,2,8,0,0,0,0:00,0,0.0,1,7,0,0,1,1,2,8,0,0,0,0
12655,300,0,26,31,1,1,1,3:51,0,1.0,4,7,0,0,1,1,1,4,0,0,4,4
12656,300,0,12,16,0,0,0,0:00,0,0.0,2,5,1,1,1,1,3,6,0,0,1,1
12657,300,0,95,108,1,1,0,4:21,0,0.0,35,46,8,8,0,1,9,16,0,0,34,39
12658,300,0,3,11,0,0,0,0:00,0,0.0,2,10,0,0,0,0,2,10,0,0,0,0
12659,265,0,135,146,1,1,2,4:11,0,4.0,52,57,0,1,0,0,2,4,0,0,50,54
12660,265,0,0,2,0,0,0,0:00,0,0.0,0,2,0,0,0,0,0,2,0,0,0,0
12661,300,0,29,56,1,4,2,1:07,1,2.0,15,40,4,6,7,7,19,40,3,8,4,5
12662,300,0,19,53,0,0,0,1:02,0,0.0,16,47,1,2,2,3,16,46,3,6,0,0
12663,300,0,43,78,0,5,0,0:00,0,0.0,32,66,7,7,4,5,39,72,4,6,0,0
12664,300,0,36,100,0,0,0,0:00,0,0.0,24,85,8,10,3,3,34,97,1,1,0,0
12665,300,0,38,66,1,2,0,0:07,0,0.0,34,61,2,3,2,2,32,57,5,7,1,2
12666,300,0,22,85,0,0,0,0:04,0,0.0,14,74,6,9,1,1,18,79,3,5,0,0
12667,300,0,25,29,2,2,0,2:43,0,2.0,5,9,3,3,0,0,0,3,3,3,5,6
12668,300,0,46,53,0,1,0,1:53,0,0.0,0,0,17,21,3,3,0,0,20,24,0,0
12669,269,0,21,22,0,0,1,0:00,0,0.0,0,0,4,4,1,1,1,1,4,4,0,0
12670,269,0,32,46,1,4,0,4:07,0,0.0,2,5,5,6,0,0,0,2,5,6,2,3
12671,300,0,23,36,0,0,0,1:03,0,0.0,4,13,2,2,9,13,12,25,3,3,0,0
12672,300,0,21,35,1,1,0,0:04,0,0.0,5,13,1,4,7,10,13,25,0,2,0,0
12673,300,0,15,42,0,0,0,0:20,0,0.0,5,22,2,7,4,9,10,37,1,1,0,0
12674,300,0,24,39,0,1,0,0:01,0,0.0,8,20,1,2,9,11,17,32,1,1,0,0
12675,300,0,10,24,0,0,0,0:22,0,0.0,0,10,1,1,3,6,4,17,0,0,0,0
12676,300,0,32,36,2,2,0,2:38,0,1.0,7,11,0,0,7,7,11,14,0,0,3,4
12677,300,0,9,50,0,0,0,0:00,0,0.0,4,34,2,9,3,7,9,50,0,0,0,0
12678,300,0,21,49,0,2,0,0:00,0,0.0,9,31,1,4,11,14,21,49,0,0,0,0
12679,300,0,16,79,0,0,0,0:00,0,0.0,7,60,4,10,4,8,15,78,0,0,0,0
12680,300,0,21,58,0,1,0,0:00,0,0.0,15,45,0,3,6,10,21,58,0,0,0,0
12681,250,1,17,36,0,1,0,0:05,0,0.0,8,23,6,9,3,3,11,27,3,4,3,4
12682,250,0,14,17,0,0,0,0:00,0,0.0,3,4,0,1,8,9,11,14,0,0,0,0
12683,300,0,20,35,0,0,0,0:00,0,0.0,10,20,2,4,4,7,14,28,2,3,0,0
12684,300,0,5,28,0,0,0,1:07,0,0.0,3,26,2,2,0,0,5,28,0,0,0,0
12685,300,0,25,48,0,0,0,0:07,0,0.0,13,35,5,5,3,3,18,40,3,3,0,0
12686,300,0,7,37,0,0,0,1:16,0,0.0,4,29,0,1,0,3,3,32,1,1,0,0
12687,300,0,23,48,0,0,0,0:20,0,0.0,13,36,6,8,3,3,18,43,4,4,0,0
12688,300,0,6,45,0,0,0,0:01,0,0.0,5,39,0,3,1,3,6,44,0,1,0,0
12689,300,0,21,43,0,0,0,0:00,0,0.0,12,32,6,8,2,2,19,41,1,1,0,0
12690,300,0,9,51,0,0,0,0:19,0,0.0,7,45,1,3,1,3,9,51,0,0,0,0
12691,300,0,42,63,0,0,0,0:17,0,0.0,22,41,10,12,7,7,32,53,7,7,0,0
12692,300,0,21,71,0,0,0,0:41,0,0.0,14,64,5,5,1,1,20,70,0,0,0,0
12693,300,0,32,41,0,1,0,0:06,0,0.0,3,8,1,3,4,6,6,10,2,7,0,0
12694,300,0,27,32,2,2,0,3:12,0,1.0,8,11,5,6,2,3,5,9,9,9,1,2
12695,300,0,50,68,0,1,0,1:18,0,0.0,2,6,1,2,7,7,5,8,3,4,2,3
12696,300,0,26,29,1,5,0,2:14,0,0.0,9,12,2,2,1,1,4,6,5,6,3,3
12697,300,0,60,63,1,2,0,3:27,0,2.0,9,12,0,0,0,0,1,4,1,1,7,7
12698,300,0,13,17,1,2,0,0:47,0,0.0,4,6,1,3,0,0,3,7,2,2,0,0
12699,300,0,24,70,0,2,0,0:35,0,0.0,13,54,2,6,5,6,15,58,5,8,0,0
12700,300,0,53,94,0,0,0,0:47,0,0.0,26,59,5,8,18,23,38,78,11,12,0,0
12701,187,0,16,36,1,1,1,0:16,0,1.0,5,23,5,5,4,5,14,33,0,0,0,0
12702,187,0,23,47,0,0,0,0:40,0,0.0,11,31,3,4,2,5,9,33,0,0,7,7
12703,300,0,9,15,0,0,1,0:05,0,0.0,2,7,2,3,5,5,1,6,7,8,1,1
12704,300,0,16,25,2,4,0,4:13,0,3.0,1,4,1,4,1,1,1,4,1,2,1,3
12705,300,0,33,70,0,0,1,0:20,0,0.0,21,57,7,8,5,5,22,55,11,15,0,0
12706,300,0,35,78,1,2,0,1:25,0,0.0,22,63,6,8,2,2,21,56,9,17,0,0
12707,300,0,45,87,2,3,0,0:55,0,0.0,28,70,9,9,3,3,19,50,15,24,6,8
12708,300,0,39,82,0,2,0,0:42,0,0.0,24,66,8,9,1,1,16,44,17,32,0,0
12709,300,0,26,39,0,0,0,2:48,0,0.0,2,5,2,3,2,4,3,9,3,3,0,0
12710,300,0,7,16,1,1,0,0:17,0,0.0,1,8,3,3,1,3,2,11,3,3,0,0
12711,300,0,32,44,0,1,0,3:07,0,0.0,2,8,5,7,2,2,3,9,6,8,0,0
12712,300,0,28,36,0,0,0,0:19,0,0.0,3,10,15,16,1,1,2,9,17,18,0,0
12713,300,0,23,46,0,2,0,1:20,0,0.0,8,20,2,8,5,5,14,32,1,1,0,0
12714,300,0,20,43,0,1,0,0:25,0,0.0,5,25,9,11,0,1,6,26,8,11,0,0
12715,300,0,10,40,0,3,0,0:14,0,0.0,4,30,2,3,2,5,6,36,2,2,0,0
12716,300,0,11,64,0,0,0,0:02,0,0.0,4,50,4,8,0,3,5,57,3,4,0,0
12717,300,0,22,48,0,1,0,0:00,0,0.0,8,31,2,3,5,7,11,35,4,6,0,0
12718,300,0,21,76,0,0,0,0:01,0,0.0,8,59,10,13,2,3,14,64,6,11,0,0
12719,300,0,19,62,0,1,0,0:01,0,0.0,12,46,0,8,5,6,15,57,1,2,1,1
12720,300,0,16,74,0,0,0,0:00,0,0.0,5,55,9,15,2,4,10,66,6,8,0,0
12721,300,0,14,24,0,3,0,2:45,0,0.0,0,7,3,3,1,1,1,8,3,3,0,0
12722,300,0,29,42,0,0,0,1:01,0,0.0,3,13,5,7,1,2,4,15,5,7,0,0
12723,300,0,20,48,0,3,0,1:27,0,0.0,4,25,1,3,7,9,9,34,3,3,0,0
12724,300,0,24,56,0,0,0,0:05,0,0.0,9,37,3,6,1,2,9,39,4,6,0,0
12725,300,0,18,58,0,2,0,1:53,0,0.0,0,23,7,11,1,2,3,29,5,7,0,0
12726,300,0,38,61,0,0,0,0:00,0,0.0,5,23,9,11,6,6,12,30,8,10,0,0
12727,300,0,49,75,1,1,1,3:22,0,0.0,24,46,3,3,1,2,5,12,0,0,23,39
12728,300,1,39,55,0,0,0,0:53,0,1.0,23,36,0,0,0,1,11,16,0,0,12,21
12729,300,0,19,32,0,1,1,0:00,0,0.0,3,15,4,4,1,1,2,12,1,2,5,6
12730,300,1,26,45,0,0,0,3:50,0,1.0,16,32,2,2,1,1,9,21,4,4,6,10
12731,300,0,12,58,1,3,0,1:25,0,1.0,6,47,1,3,0,0,5,43,2,3,0,4
12732,300,0,42,71,0,0,0,0:09,1,0.0,31,60,1,1,1,1,28,56,1,2,4,4
12733,300,0,47,59,0,0,0,1:08,1,1.0,17,29,3,3,0,0,0,1,0,0,20,31
12734,300,0,26,31,1,1,1,3:46,0,3.0,9,11,0,0,0,0,1,1,0,0,8,10
12737,300,0,30,53,0,0,0,0:29,0,0.0,14,33,0,1,0,0,10,30,2,2,2,2
12738,300,0,30,52,1,4,0,1:28,0,1.0,11,32,5,5,9,9,22,42,2,2,1,2
12739,300,0,17,49,0,0,0,0:00,0,0.0,9,39,1,2,0,0,10,40,0,1,0,0
12740,300,0,42,62,1,1,0,2:06,0,2.0,22,41,2,2,5,5,24,43,1,1,4,4
12741,300,0,31,40,1,2,0,0:59,0,3.0,13,20,0,0,0,0,6,9,1,3,6,8
12742,300,0,14,16,0,1,1,3:30,1,3.0,3,5,2,2,1,1,3,5,0,0,3,3
12743,300,0,23,46,1,1,0,1:20,0,1.0,8,28,2,4,5,5,15,36,0,1,0,0
12744,300,0,32,57,0,0,0,0:00,0,0.0,6,30,8,8,6,7,15,40,5,5,0,0
12745,300,0,33,63,1,1,0,2:01,0,0.0,11,34,12,15,3,3,23,47,1,1,2,4
12746,300,0,32,61,0,0,0,0:00,0,0.0,14,38,2,2,0,1,11,35,2,2,3,4
12747,300,0,12,19,0,2,0,0:01,0,0.0,1,5,1,1,0,0,2,6,0,0,0,0
12748,300,0,89,118,0,0,0,4:00,0,4.0,38,43,1,2,0,1,9,14,1,2,29,30
12749,300,0,20,30,2,4,0,1:13,0,1.0,2,8,7,8,5,8,6,15,6,6,2,3
12750,300,0,16,30,0,0,0,1:16,0,0.0,6,19,3,4,0,0,3,17,6,6,0,0
12751,300,0,29,41,3,5,0,3:05,0,0.0,4,11,3,5,3,3,4,6,2,3,4,10
12752,300,0,11,21,0,0,0,0:00,0,0.0,4,13,0,0,0,0,4,13,0,0,0,0
12753,300,0,45,52,1,1,0,4:36,0,1.0,8,13,0,0,1,1,2,2,0,0,7,12
12754,300,0,8,11,0,0,0,0:00,0,0.0,0,2,0,0,1,1,1,3,0,0,0,0
12755,300,0,18,32,1,1,0,0:20,0,0.0,10,23,1,1,2,3,9,18,2,3,2,6
12756,300,0,42,65,1,1,0,2:28,0,0.0,9,24,12,17,8,10,16,34,12,14,1,3
12757,300,0,18,45,0,0,0,0:00,0,0.0,12,37,3,5,3,3,18,45,0,0,0,0
12758,300,0,42,78,0,0,0,0:20,0,0.0,14,43,12,15,14,18,33,68,7,8,0,0
12759,300,0,28,71,0,0,0,0:00,0,0.0,20,61,6,8,1,1,27,70,0,0,0,0
12760,300,0,29,96,0,0,0,0:03,0,0.0,12,71,3,8,14,17,29,95,0,1,0,0
12761,300,0,11,49,0,0,0,0:19,0,0.0,4,38,0,0,2,5,6,43,0,0,0,0
